Frame	2_bonds	no_bonds	303_350
141	7.32636022567749	4.996391296386719	6.782386302947998
142	7.2032084465026855	5.0580668449401855	6.803549766540527
143	7.265353679656982	5.244513511657715	6.691287040710449
144	7.030129909515381	5.073391914367676	6.771359920501709
145	7.019923686981201	5.032193660736084	6.815967559814453
146	6.958191871643066	4.834902763366699	6.76409387588501
147	6.878464698791504	5.164583206176758	6.836997032165527
148	6.832273483276367	5.138675212860107	6.9789652824401855
149	6.987298488616943	5.091121673583984	6.9496684074401855
150	7.0534892082214355	5.190103054046631	6.9038591384887695
151	7.17079496383667	5.391880035400391	6.967524528503418
152	7.125450611114502	5.599459171295166	7.12209415435791
153	7.304178237915039	5.362435817718506	7.057086944580078
154	7.1838531494140625	5.458047389984131	7.217983722686768
155	7.21953010559082	5.152199745178223	7.150092124938965
156	7.112269401550293	5.158301830291748	7.345676898956299
157	7.175332069396973	5.488016128540039	7.160980224609375
158	7.292982578277588	5.566361427307129	6.926808834075928
159	7.328851699829102	5.637626647949219	6.542656421661377
160	7.3299431800842285	5.896775245666504	6.691694259643555
161	7.3650994300842285	5.856503486633301	6.8880181312561035
162	7.301446437835693	5.820688724517822	7.05596399307251
163	6.986116886138916	5.684394359588623	7.267490863800049
164	7.203442573547363	5.564443111419678	7.056616306304932
165	7.190483570098877	5.624898910522461	6.773975849151611
166	7.211409568786621	5.521934986114502	6.7266340255737305
167	7.183938026428223	5.498823642730713	6.637503147125244
168	7.1623077392578125	5.5381178855896	7.0067243576049805
169	7.17250919342041	5.770082473754883	7.10711669921875
170	7.445967674255371	5.941094398498535	7.183858394622803
171	7.541557788848877	5.996544361114502	7.3635735511779785
172	7.759786128997803	6.089571475982666	7.571572780609131
173	7.830833435058594	5.993563652038574	7.387600421905518
174	7.790884494781494	5.829287528991699	7.528615951538086
175	7.655357837677002	5.940512657165527	7.556910991668701
176	7.62888240814209	5.821362495422363	7.657251834869385
177	7.586778163909912	6.007443428039551	7.826027870178223
178	7.889742374420166	6.026003837585449	7.947990894317627
179	8.336299896240234	5.932060718536377	8.02823257446289
180	8.277267456054688	6.0478291511535645	8.114837646484375
181	8.005922317504883	6.016996383666992	8.20406436920166
182	7.876838684082031	5.909700393676758	8.155132293701172
183	7.81382417678833	6.131568908691406	7.979141712188721
184	7.801926136016846	6.117767810821533	7.855320930480957
185	7.922272682189941	6.0249104499816895	7.899321556091309
186	7.894938945770264	6.065459728240967	7.940399169921875
187	7.913032531738281	6.034764766693115	8.09636402130127
188	7.867853164672852	5.900396823883057	7.90097713470459
189	8.01519775390625	6.10524845123291	8.00549030303955
190	8.02520751953125	6.2736310958862305	8.126277923583984
191	8.044442176818848	6.498751163482666	8.099081993103027
192	8.117632865905762	6.254106521606445	8.315638542175293
193	7.966806888580322	6.35403299331665	8.270142555236816
194	8.064225196838379	6.43725061416626	8.012429237365723
195	7.942010402679443	6.502994060516357	8.013101577758789
196	7.957920074462891	6.6090874671936035	7.8440937995910645
197	7.96024751663208	6.685467720031738	7.615431308746338
198	7.891837120056152	6.639858722686768	7.6837077140808105
199	8.083598136901855	6.727543354034424	7.525955677032471
200	8.056656837463379	6.834165096282959	7.80438756942749
201	8.099654197692871	6.915128231048584	7.997768402099609
202	8.169872283935547	6.851837635040283	8.117629051208496
203	8.101177215576172	7.056882858276367	8.273134231567383
204	7.9300432205200195	7.205866813659668	8.3851318359375
205	7.969947338104248	7.3794474601745605	8.54530143737793
206	7.921243667602539	7.313218116760254	8.531006813049316
207	7.954826831817627	7.234443664550781	8.60490894317627
208	7.894259929656982	7.369529724121094	8.385774612426758
209	7.604339599609375	7.272646427154541	8.22880744934082
210	7.366164684295654	7.259071350097656	8.208983421325684
211	7.369643688201904	6.961628437042236	8.463212013244629
212	7.172285556793213	6.844388008117676	8.451655387878418
213	7.196422100067139	6.8853607177734375	8.41922664642334
214	7.210498809814453	6.879688739776611	8.252595901489258
215	7.114381790161133	6.838970184326172	8.588151931762695
216	7.118491172790527	7.056691646575928	8.729425430297852
217	7.134186267852783	7.154261112213135	8.906005859375
218	7.187997341156006	7.176645278930664	8.844539642333984
219	7.39534330368042	7.283658981323242	8.941211700439453
220	7.235793113708496	7.414587497711182	8.808051109313965
221	7.252215385437012	7.377163410186768	8.993712425231934
222	7.127385139465332	7.434274673461914	9.16250228881836
223	7.295459747314453	7.428778648376465	9.136146545410156
224	7.489880084991455	7.589435577392578	9.214696884155273
225	7.257274150848389	7.687295436859131	9.32516860961914
226	7.267420768737793	7.553608417510986	9.122180938720703
227	7.361100673675537	7.31703519821167	8.925264358520508
228	7.492097854614258	7.349469184875488	8.827401161193848
229	7.530068397521973	7.300658226013184	8.583822250366211
230	7.736056804656982	7.361575126647949	8.512392044067383
231	7.755928993225098	7.349084377288818	8.638413429260254
232	7.859899997711182	7.275646686553955	8.618855476379395
233	7.8480329513549805	7.121872901916504	8.290873527526855
234	8.008469581604004	7.368520259857178	8.368121147155762
235	7.94979190826416	7.432621002197266	8.309154510498047
236	7.890459060668945	7.266054630279541	8.144998550415039
237	7.978505611419678	7.275461196899414	8.574963569641113
238	7.902613639831543	7.204679012298584	8.571066856384277
239	8.056593894958496	7.177883148193359	8.588140487670898
240	7.957842826843262	7.297477722167969	8.558674812316895
241	7.95775032043457	7.476593971252441	8.55557632446289
242	8.001652717590332	7.651596546173096	8.72839641571045
243	8.107095718383789	7.808700084686279	8.671276092529297
244	8.022008895874023	7.8716840744018555	8.708426475524902
245	8.186229705810547	8.014591217041016	8.605732917785645
246	8.238706588745117	7.9880499839782715	8.405373573303223
247	8.265097618103027	7.927703857421875	8.311859130859375
248	8.47298526763916	8.020781517028809	8.45438003540039
249	8.380715370178223	8.000556945800781	8.511791229248047
250	8.064897537231445	8.218462944030762	8.642428398132324
251	8.195920944213867	8.066722869873047	8.51020336151123
252	8.367955207824707	8.090094566345215	8.5049467086792
253	8.426566123962402	8.1863431930542	8.682106971740723
254	8.775216102600098	8.009931564331055	8.531490325927734
255	8.99326229095459	8.154376029968262	8.65303897857666
256	8.770751953125	8.105222702026367	8.661587715148926
257	8.818282127380371	8.042147636413574	8.682729721069336
258	8.867243766784668	8.131973266601563	8.392902374267578
259	9.130319595336914	8.04914665222168	8.495036125183105
260	9.267110824584961	8.309770584106445	8.475129127502441
261	9.679428100585938	8.094328880310059	8.727381706237793
262	9.504568099975586	7.95756721496582	8.58061695098877
263	9.433055877685547	8.140289306640625	8.844734191894531
264	9.307522773742676	7.933562755584717	8.621931076049805
265	8.973011016845703	8.028328895568848	8.951610565185547
266	9.073124885559082	8.01356029510498	8.732640266418457
267	9.132816314697266	8.215228080749512	9.207311630249023
268	9.196746826171875	8.19657039642334	9.317047119140625
269	9.067559242248535	8.192824363708496	9.150555610656738
270	8.942293167114258	8.265029907226563	8.995361328125
271	8.847485542297363	8.368261337280273	8.925088882446289
272	9.159754753112793	8.418285369873047	9.074101448059082
273	9.071453094482422	8.304821014404297	9.115265846252441
274	9.134679794311523	8.346284866333008	8.984664916992188
275	9.24523639678955	8.334867477416992	8.996800422668457
276	9.304056167602539	8.548185348510742	8.73136043548584
277	9.325875282287598	8.6514253616333	8.92002010345459
278	9.345178604125977	8.648835182189941	9.098733901977539
279	9.354106903076172	8.489264488220215	8.842694282531738
280	9.389830589294434	8.453863143920898	9.029934883117676
281	9.390604019165039	8.284197807312012	8.707855224609375
282	9.250121116638184	8.154866218566895	8.783060073852539
283	9.184956550598145	8.163125991821289	8.629694938659668
284	9.083624839782715	8.291459083557129	8.73643684387207
285	9.079363822937012	8.40489387512207	8.310738563537598
286	9.018834114074707	8.276193618774414	8.459014892578125
287	8.958456039428711	7.891434669494629	8.335904121398926
288	8.982150077819824	8.029974937438965	8.222393989562988
289	8.868743896484375	8.32106876373291	8.424698829650879
290	9.165823936462402	8.362342834472656	8.519988059997559
291	8.885781288146973	8.410531997680664	8.393779754638672
292	8.883920669555664	8.403251647949219	8.138226509094238
293	9.024452209472656	8.098908424377441	8.422717094421387
294	8.915305137634277	8.0770263671875	8.161336898803711
295	8.833806037902832	8.161115646362305	8.26534652709961
296	8.874709129333496	7.922312259674072	8.50540828704834
297	9.115252494812012	7.711750030517578	8.690821647644043
298	9.151108741760254	7.703887939453125	8.357211112976074
299	9.099189758300781	7.956276893615723	8.19365119934082
300	9.178967475891113	7.812108993530273	8.171921730041504
301	9.116721153259277	7.907646179199219	8.380895614624023
302	9.16592788696289	7.913858413696289	8.171277046203613
303	9.197786331176758	7.898277282714844	8.345229148864746
304	9.249130249023438	7.8173112869262695	8.277999877929688
305	9.11214542388916	7.7191667556762695	8.149090766906738
306	9.315478324890137	7.6999592781066895	8.262587547302246
307	9.335219383239746	7.619528770446777	8.043012619018555
308	9.449187278747559	7.5420637130737305	8.198814392089844
309	9.354350090026855	7.859394073486328	8.216529846191406
310	9.27118968963623	8.02207088470459	8.421087265014648
311	9.32446575164795	8.184691429138184	8.357951164245605
312	9.287763595581055	8.145243644714355	8.822089195251465
313	9.243491172790527	8.001791954040527	8.53173542022705
314	9.19970989227295	7.832362651824951	8.285408020019531
315	9.211553573608398	8.23390007019043	8.453572273254395
316	9.02184772491455	8.077973365783691	8.697306632995605
317	9.173288345336914	7.920366287231445	8.531429290771484
318	9.328027725219727	7.937656879425049	8.663948059082031
319	9.289255142211914	7.931283473968506	8.562630653381348
320	9.24860954284668	7.872366905212402	8.784331321716309
321	9.168889045715332	7.6586408615112305	8.81972885131836
322	9.186214447021484	7.715569972991943	8.932703971862793
323	9.382726669311523	7.9435296058654785	9.014396667480469
324	9.34455680847168	8.169442176818848	8.892911911010742
325	9.395466804504395	8.312870025634766	9.184362411499023
326	9.353934288024902	8.205663681030273	9.393319129943848
327	9.442971229553223	8.362740516662598	9.134756088256836
328	9.308358192443848	8.361531257629395	8.825428009033203
329	9.588728904724121	8.343130111694336	8.90888500213623
330	9.685367584228516	8.402843475341797	8.913267135620117
331	9.77077865600586	8.450687408447266	9.199951171875
332	9.635174751281738	8.25895881652832	9.30551528930664
333	9.711294174194336	8.13575267791748	9.27658462524414
334	9.752898216247559	8.524022102355957	9.5535888671875
335	9.705811500549316	8.767836570739746	9.457728385925293
336	9.433415412902832	8.757346153259277	9.345216751098633
337	9.314953804016113	9.009733200073242	9.362627983093262
338	9.366141319274902	8.754683494567871	9.448155403137207
339	9.277230262756348	8.909979820251465	9.707276344299316
340	9.117597579956055	8.854156494140625	9.837100982666016
341	9.191455841064453	8.711520195007324	9.716743469238281
342	8.999463081359863	8.92900562286377	9.61761474609375
343	8.80850887298584	8.781654357910156	9.774514198303223
344	8.702201843261719	9.052533149719238	9.6171236038208
345	8.659055709838867	9.202088356018066	9.83215618133545
346	8.571803092956543	9.034799575805664	9.651254653930664
347	8.634138107299805	8.590439796447754	9.660611152648926
348	8.711579322814941	8.63023853302002	9.909516334533691
349	8.977554321289063	8.236872673034668	9.814812660217285
350	8.891968727111816	8.613398551940918	9.85572624206543
351	8.966954231262207	8.70335865020752	9.888880729675293
352	9.043315887451172	8.832392692565918	9.872405052185059
353	9.153084754943848	8.514135360717773	9.81752872467041
354	9.211484909057617	8.55989933013916	9.805182456970215
355	9.009689331054688	8.30821418762207	10.193629264831543
356	9.164054870605469	8.482953071594238	10.4239501953125
357	9.189427375793457	8.277006149291992	10.595016479492188
358	9.257080078125	8.069512367248535	10.95143985748291
359	9.034002304077148	8.084385871887207	10.667820930480957
360	8.924129486083984	7.927332401275635	10.496702194213867
361	9.168375968933105	7.90739631652832	10.640192985534668
362	9.232580184936523	8.047795295715332	10.42514705657959
363	9.419819831848145	7.800532341003418	10.664443016052246
364	9.58739185333252	7.686712265014648	10.655628204345703
365	9.287495613098145	7.787449836730957	10.447668075561523
366	9.546338081359863	7.997297763824463	10.596222877502441
367	9.452048301696777	8.08385944366455	10.773375511169434
368	9.612687110900879	8.070557594299316	10.61855697631836
369	9.596524238586426	8.279328346252441	10.498627662658691
370	9.651408195495605	8.116147994995117	10.574559211730957
371	9.188315391540527	8.121350288391113	10.481224060058594
372	9.359310150146484	8.209176063537598	10.380643844604492
373	9.231306076049805	8.066110610961914	10.649320602416992
374	9.208749771118164	8.031519889831543	10.504465103149414
375	9.333963394165039	8.33080768585205	10.611534118652344
376	9.502948760986328	8.108887672424316	10.651022911071777
377	9.411832809448242	8.076081275939941	10.665532112121582
378	9.454442977905273	8.060651779174805	10.680558204650879
379	9.403825759887695	8.297541618347168	10.396173477172852
380	9.688294410705566	8.269895553588867	10.273171424865723
381	9.805862426757813	8.209564208984375	10.340421676635742
382	9.963580131530762	8.197489738464355	10.434353828430176
383	10.004942893981934	8.372855186462402	10.438283920288086
384	9.990437507629395	8.510354995727539	10.359424591064453
385	10.114723205566406	8.591936111450195	10.095878601074219
386	9.914570808410645	8.593732833862305	10.376879692077637
387	9.592933654785156	8.535593032836914	10.309713363647461
388	9.80822467803955	8.4181489944458	10.401496887207031
389	10.067119598388672	8.33332633972168	10.425664901733398
390	10.129938125610352	8.327742576599121	10.473260879516602
391	10.021903038024902	8.441962242126465	10.634987831115723
392	10.059293746948242	8.516254425048828	10.739612579345703
393	9.791099548339844	8.566710472106934	10.691003799438477
394	9.619606018066406	8.541162490844727	10.804183959960938
395	9.505853652954102	8.605684280395508	10.502163887023926
396	9.67910099029541	8.507425308227539	10.721954345703125
397	9.825164794921875	8.263607025146484	10.735383987426758
398	9.703206062316895	8.299120903015137	10.719181060791016
399	9.500621795654297	8.176858901977539	10.736493110656738
400	9.616765975952148	8.258475303649902	10.875609397888184
401	9.511186599731445	8.460883140563965	10.850034713745117
402	9.524333000183105	8.271562576293945	10.805476188659668
403	9.962708473205566	8.138321876525879	10.616236686706543
404	10.075818061828613	7.98321533203125	10.564595222473145
405	10.267167091369629	8.062655448913574	10.613484382629395
406	10.368083000183105	8.05838680267334	10.719399452209473
407	10.4414701461792	8.278130531311035	10.839566230773926
408	10.455497741699219	8.24612808227539	11.198667526245117
409	10.407044410705566	8.018632888793945	11.548128128051758
410	10.523968696594238	8.246172904968262	11.274030685424805
411	10.385547637939453	8.279173851013184	11.35413932800293
412	10.689373970031738	8.277801513671875	11.398298263549805
413	10.786521911621094	8.35194206237793	11.196747779846191
414	10.526904106140137	8.313426971435547	11.303230285644531
415	10.340325355529785	8.296953201293945	10.887959480285645
416	10.614818572998047	8.23393726348877	10.895883560180664
417	10.454168319702148	8.2042818069458	10.891138076782227
418	10.61255168914795	8.061779022216797	11.034656524658203
419	10.319354057312012	8.212102890014648	10.817334175109863
420	10.176180839538574	8.219901084899902	10.791629791259766
421	10.16843318939209	8.2919921875	10.587379455566406
422	10.246963500976563	8.276264190673828	10.84821605682373
423	10.173880577087402	8.26484203338623	10.574761390686035
424	10.056169509887695	8.508708000183105	10.486491203308105
425	10.129361152648926	8.280486106872559	10.665714263916016
426	10.166952133178711	8.320637702941895	10.571816444396973
427	10.096784591674805	8.53231143951416	10.451131820678711
428	10.173310279846191	8.538558006286621	10.600553512573242
429	10.029210090637207	8.629798889160156	10.645580291748047
430	10.142447471618652	8.688082695007324	10.905364036560059
431	10.107694625854492	8.71485710144043	10.85856819152832
432	9.93149185180664	8.700613975524902	10.88153076171875
433	10.081498146057129	8.635642051696777	10.847561836242676
434	9.950458526611328	8.416090965270996	10.621728897094727
435	9.66484260559082	8.326181411743164	10.868306159973145
436	9.988862037658691	8.415508270263672	11.009393692016602
437	9.834816932678223	8.37282943725586	11.157880783081055
438	9.886476516723633	8.247130393981934	11.00031566619873
439	9.561872482299805	8.356504440307617	11.019366264343262
440	9.904731750488281	8.190067291259766	10.902358055114746
441	9.826035499572754	8.395170211791992	10.808377265930176
442	9.779874801635742	8.365544319152832	10.767748832702637
443	9.664525032043457	8.597644805908203	10.642629623413086
444	9.840282440185547	8.634064674377441	10.700765609741211
445	9.861767768859863	8.601175308227539	10.5869779586792
446	9.892049789428711	8.537456512451172	10.587900161743164
447	9.8304443359375	8.532440185546875	10.368263244628906
448	10.014419555664063	8.571511268615723	10.60453987121582
449	10.054083824157715	8.507682800292969	10.488995552062988
450	10.177032470703125	8.432282447814941	10.447620391845703
451	10.205021858215332	8.218000411987305	10.323448181152344
452	10.409720420837402	8.232768058776855	10.348206520080566
453	10.18058967590332	8.188986778259277	10.46916389465332
454	10.330652236938477	8.197787284851074	10.640210151672363
455	10.396101951599121	8.054204940795898	10.42578411102295
456	10.344812393188477	8.205117225646973	10.211714744567871
457	10.558927536010742	8.42499828338623	10.100525856018066
458	10.562597274780273	8.437628746032715	10.024762153625488
459	10.52137565612793	8.732290267944336	9.956686019897461
460	10.775873184204102	8.484173774719238	9.648490905761719
461	10.49777889251709	8.311906814575195	9.532803535461426
462	10.565601348876953	8.424089431762695	9.657415390014648
463	10.445585250854492	8.285506248474121	9.435033798217773
464	10.693968772888184	8.444533348083496	9.315462112426758
465	10.787425994873047	8.151350975036621	9.154688835144043
466	10.764023780822754	8.23415756225586	9.11806583404541
467	10.715485572814941	8.138379096984863	8.817059516906738
468	10.704805374145508	8.162647247314453	9.022676467895508
469	10.52306079864502	8.156960487365723	8.966697692871094
470	10.665689468383789	8.200864791870117	9.026126861572266
471	10.683537483215332	8.191033363342285	8.91748332977295
472	10.621118545532227	8.481075286865234	9.035347938537598
473	10.631248474121094	8.456990242004395	9.20179271697998
474	10.961971282958984	8.613974571228027	8.863362312316895
475	11.125642776489258	8.430732727050781	8.875943183898926
476	11.235042572021484	8.36072063446045	8.791980743408203
477	11.215116500854492	8.365126609802246	8.979045867919922
478	11.206488609313965	8.252467155456543	9.129593849182129
479	11.393503189086914	8.532315254211426	9.0275297164917
480	11.360377311706543	8.60791015625	8.85737133026123
481	11.670160293579102	8.55555248260498	8.928208351135254
482	11.865354537963867	8.706586837768555	8.996472358703613
483	11.84044075012207	8.637036323547363	9.137873649597168
484	11.622611999511719	8.543255805969238	9.301823616027832
485	11.618728637695313	8.668813705444336	9.148503303527832
486	11.611274719238281	8.775190353393555	9.00302791595459
487	11.845821380615234	8.65442943572998	9.084296226501465
488	11.544174194335938	8.665177345275879	9.204022407531738
489	11.604732513427734	8.780366897583008	9.128228187561035
490	11.723284721374512	8.881296157836914	9.033872604370117
491	11.608064651489258	8.855478286743164	9.241204261779785
492	11.669180870056152	8.74676513671875	9.395666122436523
493	11.821972846984863	8.834471702575684	9.490592956542969
494	11.971823692321777	8.8026762008667	9.618498802185059
495	12.139769554138184	8.719017028808594	9.284008026123047
496	12.171586990356445	8.65921401977539	9.708174705505371
497	12.232667922973633	8.720342636108398	9.638582229614258
498	12.16596508026123	8.736116409301758	9.809293746948242
499	12.1141357421875	8.698079109191895	9.738869667053223
