Frame	2_bonds	no_bonds	303_350
67	5.405879497528076	7.984168529510498	6.025675296783447
68	4.686952114105225	6.1888813972473145	6.54216194152832
69	4.814119338989258	5.874863624572754	6.027212619781494
70	4.844232082366943	7.71914529800415	6.8243727684021
71	4.216868877410889	9.269658088684082	6.213473320007324
72	4.7706298828125	8.951624870300293	5.713736057281494
73	3.9144506454467773	7.499173641204834	5.1570916175842285
74	3.473381757736206	9.017861366271973	6.172881603240967
75	4.34535551071167	9.216042518615723	6.869117736816406
76	5.31020450592041	9.323946952819824	5.707303047180176
77	5.168361663818359	8.488719940185547	6.752305507659912
78	4.819995403289795	8.605607032775879	6.068228721618652
79	6.233581066131592	8.293387413024902	5.108854293823242
80	5.958245277404785	6.637258529663086	5.8339524269104
81	5.277251720428467	7.2684149742126465	5.534508228302002
82	5.755727291107178	6.896548748016357	5.755476951599121
83	6.903812408447266	6.742169380187988	5.460961818695068
84	5.6553874015808105	5.50227165222168	5.787040710449219
85	6.150677680969238	5.059023380279541	5.187000274658203
86	6.623395919799805	4.363222122192383	6.750507354736328
87	5.759807586669922	6.517693996429443	6.31640100479126
88	6.020801544189453	7.595282077789307	6.816915988922119
89	7.607521057128906	7.22183084487915	6.157719135284424
90	6.886266708374023	8.535675048828125	4.278375625610352
91	7.649936199188232	8.879363059997559	5.034010887145996
92	7.942255973815918	7.423099040985107	5.186362266540527
93	7.375765800476074	7.318354606628418	6.708240509033203
94	7.659615993499756	9.647289276123047	5.838682651519775
95	6.965092658996582	10.735876083374023	6.761748790740967
96	6.709012985229492	11.808218002319336	5.6521124839782715
97	5.341867923736572	11.732479095458984	5.765293598175049
98	6.817580699920654	11.116201400756836	5.6485466957092285
99	7.196641445159912	9.024707794189453	7.260773658752441
100	7.554011821746826	8.557827949523926	7.770096302032471
101	7.374197006225586	7.213405132293701	9.056756973266602
102	6.96496057510376	6.801155090332031	9.565339088439941
103	7.840673923492432	7.746617794036865	9.251097679138184
104	8.267321586608887	7.371481418609619	8.830607414245605
105	7.55447244644165	8.289514541625977	7.803652286529541
106	8.543581008911133	9.202436447143555	8.788825035095215
107	7.354886531829834	10.077035903930664	8.703125
108	7.5103020668029785	10.597054481506348	9.842606544494629
109	6.844216823577881	9.703781127929688	10.334517478942871
110	5.976609230041504	11.962900161743164	10.011852264404297
111	6.759373664855957	10.265170097351074	9.565605163574219
112	7.484279632568359	9.495596885681152	10.611040115356445
113	7.439601421356201	9.357991218566895	10.216620445251465
114	7.459840297698975	10.163311004638672	10.649871826171875
115	8.09949016571045	11.640214920043945	9.964054107666016
116	8.502680778503418	8.635825157165527	8.954869270324707
117	7.8575663566589355	8.846359252929688	8.095702171325684
118	9.09046745300293	6.949853420257568	8.296853065490723
119	9.281388282775879	5.9850358963012695	8.190756797790527
120	7.265835762023926	6.792051792144775	8.376975059509277
121	8.166434288024902	8.659086227416992	7.674264430999756
122	6.753005504608154	7.797736167907715	6.737926483154297
123	7.395641326904297	8.696677207946777	6.610934257507324
124	8.526833534240723	9.847148895263672	6.22067928314209
125	8.285958290100098	10.533392906188965	5.744199752807617
126	8.169869422912598	10.961928367614746	5.407830238342285
127	8.732126235961914	11.507933616638184	6.1470136642456055
128	9.347954750061035	10.91668701171875	7.003377914428711
129	8.55164909362793	10.098945617675781	7.170166492462158
130	8.830045700073242	8.401025772094727	7.73439359664917
131	8.23915958404541	8.100642204284668	8.531347274780273
132	10.356576919555664	8.004782676696777	8.427604675292969
133	10.438117980957031	7.857234001159668	10.013131141662598
134	11.708704948425293	7.961961269378662	9.081165313720703
135	11.3220796585083	8.276114463806152	10.077503204345703
136	11.95004653930664	8.613288879394531	10.961616516113281
137	10.722062110900879	10.599630355834961	10.39688777923584
138	12.1306734085083	10.049487113952637	10.38861083984375
139	12.727081298828125	9.711308479309082	9.972661972045898
140	11.185168266296387	8.797947883605957	9.994492530822754
141	9.849531173706055	10.200804710388184	10.385284423828125
142	9.4506254196167	9.731378555297852	8.994285583496094
143	9.268071174621582	10.756887435913086	8.751123428344727
144	9.527667045593262	11.480436325073242	8.078587532043457
145	8.768826484680176	10.809929847717285	7.571086883544922
146	9.263602256774902	11.022509574890137	7.82120943069458
147	9.831143379211426	11.364703178405762	8.374654769897461
148	10.334178924560547	11.78514575958252	8.332450866699219
149	11.599531173706055	11.504079818725586	9.643805503845215
150	11.866948127746582	11.92125415802002	7.647854804992676
151	12.564270973205566	14.081480979919434	7.7744832038879395
152	13.474472999572754	15.301116943359375	7.360588550567627
153	11.998316764831543	14.284078598022461	7.409239768981934
154	12.025389671325684	14.64846134185791	7.852258682250977
155	12.700551986694336	13.374945640563965	8.08495044708252
156	13.438090324401855	12.765694618225098	8.65915298461914
157	12.753355026245117	14.990067481994629	7.916806221008301
158	11.86174201965332	14.75522232055664	9.181012153625488
159	12.394730567932129	15.514073371887207	7.8913984298706055
160	11.749712944030762	14.95383358001709	8.276653289794922
161	11.729090690612793	16.100004196166992	7.223023414611816
162	10.464377403259277	15.602462768554688	7.307814598083496
163	9.093605995178223	15.531792640686035	8.687698364257813
164	10.033557891845703	14.682594299316406	9.1618013381958
165	10.208064079284668	14.290626525878906	8.884658813476563
166	10.087328910827637	13.966633796691895	7.961391925811768
167	9.693543434143066	13.757442474365234	7.772315979003906
168	9.620285987854004	12.996140480041504	9.314404487609863
169	10.243203163146973	14.752692222595215	11.029593467712402
170	10.557348251342773	14.458674430847168	9.458148002624512
171	11.05132007598877	15.515864372253418	9.312098503112793
172	9.81413459777832	17.845247268676758	8.01539421081543
173	9.844415664672852	17.881216049194336	7.73525857925415
174	9.186002731323242	17.499858856201172	8.579663276672363
175	8.449238777160645	17.5311336517334	8.66797924041748
176	8.67866325378418	16.58460807800293	10.011940956115723
177	7.633809566497803	16.908720016479492	9.44402027130127
178	8.29788589477539	16.65048599243164	9.971532821655273
179	9.535089492797852	16.13210105895996	9.29835033416748
180	9.668289184570313	16.365381240844727	10.151863098144531
181	8.472796440124512	14.955395698547363	12.346850395202637
182	8.321114540100098	14.218653678894043	12.808465003967285
183	9.812986373901367	14.999098777770996	13.979069709777832
184	9.361990928649902	15.142988204956055	12.051045417785645
185	10.377448081970215	15.729585647583008	11.69395637512207
186	10.085427284240723	14.98201847076416	10.842628479003906
187	10.458757400512695	14.900238990783691	9.627744674682617
188	9.312947273254395	13.288480758666992	9.857465744018555
189	10.773673057556152	14.567486763000488	12.147513389587402
190	10.13863754272461	14.395064353942871	11.999817848205566
191	7.974554538726807	16.663816452026367	11.631861686706543
192	6.919373512268066	15.687766075134277	12.97024917602539
193	8.57341480255127	16.60176658630371	13.210907936096191
194	8.555721282958984	16.191862106323242	11.30819320678711
195	9.176765441894531	15.9357328414917	11.77759075164795
196	8.329473495483398	16.35923194885254	12.45167064666748
197	8.960290908813477	17.065650939941406	13.545400619506836
198	8.979232788085938	16.37723159790039	11.534382820129395
199	10.116111755371094	16.63014793395996	10.871692657470703
200	11.745396614074707	16.881099700927734	10.739714622497559
201	11.744866371154785	17.17943000793457	10.189591407775879
202	10.881196022033691	17.59857940673828	10.977185249328613
203	9.192390441894531	17.692312240600586	10.980907440185547
204	7.1764607429504395	17.755279541015625	10.344179153442383
205	8.704740524291992	18.12801170349121	10.219459533691406
206	9.710074424743652	17.109071731567383	10.039843559265137
207	10.08271312713623	15.991986274719238	10.426944732666016
208	8.635494232177734	16.478595733642578	10.161471366882324
209	7.942829608917236	15.80977725982666	11.045126914978027
210	6.755702495574951	16.07921028137207	11.251601219177246
211	6.489363670349121	15.360607147216797	11.425909042358398
212	5.9301652908325195	14.656497955322266	11.832059860229492
213	6.994274139404297	14.502604484558105	11.328614234924316
214	7.664909839630127	15.411855697631836	11.000397682189941
215	7.445077419281006	15.815430641174316	11.751687049865723
216	7.491143226623535	14.987977027893066	11.944328308105469
217	7.414660930633545	15.2542142868042	11.067423820495605
218	7.4668707847595215	14.57159423828125	9.026080131530762
219	8.697293281555176	14.360260009765625	9.324224472045898
220	8.657114028930664	15.149090766906738	9.96924114227295
221	7.220825672149658	14.797720909118652	10.781214714050293
222	5.9878129959106445	15.279345512390137	10.013808250427246
223	4.43759298324585	14.84812068939209	9.852794647216797
224	5.249253273010254	15.837788581848145	9.476555824279785
225	6.169101238250732	15.78614616394043	9.524218559265137
226	4.894476413726807	14.400495529174805	8.447358131408691
227	5.422203540802002	14.980513572692871	8.838047981262207
228	5.43938684463501	14.777172088623047	9.41950798034668
229	6.409023284912109	15.355513572692871	10.57713508605957
230	7.1048736572265625	14.917987823486328	10.739480972290039
231	8.052186965942383	14.834680557250977	12.006166458129883
232	7.657211780548096	13.913092613220215	12.884820938110352
233	7.093602180480957	13.814085960388184	13.714860916137695
234	7.712818622589111	14.693697929382324	14.157326698303223
235	6.786905765533447	15.398404121398926	14.7088041305542
236	8.292222023010254	15.531875610351563	14.482341766357422
237	8.795401573181152	14.709526062011719	15.17611026763916
238	9.25011920928955	15.5935697555542	15.26620864868164
239	10.01760482788086	14.648558616638184	14.818827629089355
240	9.08678913116455	14.9589262008667	15.220888137817383
241	9.484219551086426	14.924786567687988	14.543352127075195
242	9.297012329101563	14.868027687072754	14.301703453063965
243	10.299933433532715	15.519401550292969	13.200935363769531
244	10.739615440368652	14.79101848602295	14.082099914550781
245	10.932291984558105	16.624223709106445	12.623083114624023
246	10.258244514465332	17.131160736083984	12.29091739654541
247	10.244844436645508	16.682538986206055	11.69141674041748
248	10.531452178955078	15.542378425598145	12.988443374633789
249	10.095861434936523	14.984914779663086	12.802490234375
250	9.035900115966797	15.396666526794434	14.424375534057617
251	8.7688570022583	15.678693771362305	13.643952369689941
252	8.940007209777832	15.472984313964844	15.209794044494629
253	9.284378051757813	15.99166202545166	15.895774841308594
254	11.191858291625977	15.878438949584961	16.82910919189453
255	11.303426742553711	16.688953399658203	16.404422760009766
256	10.038270950317383	16.866531372070313	15.55937385559082
257	9.504392623901367	16.72734260559082	16.312639236450195
258	10.988459587097168	16.829036712646484	14.34656810760498
259	10.89995002746582	16.050416946411133	14.343944549560547
260	10.231239318847656	16.65949821472168	14.45668888092041
261	12.689360618591309	15.867483139038086	14.55797290802002
262	12.730937004089355	16.158830642700195	14.747032165527344
263	11.942092895507813	18.069581985473633	14.377057075500488
264	10.713006973266602	17.630252838134766	13.633225440979004
265	10.440791130065918	16.8076114654541	14.136201858520508
266	10.40466594696045	17.303091049194336	12.700549125671387
267	10.866975784301758	18.397377014160156	13.227507591247559
268	10.797906875610352	18.545921325683594	13.75838851928711
269	10.152750968933105	19.571475982666016	13.943997383117676
270	9.747754096984863	20.440067291259766	13.28399658203125
271	9.965654373168945	20.48613929748535	10.955221176147461
272	10.916512489318848	20.534198760986328	11.034053802490234
273	10.86401081085205	20.64673614501953	10.872997283935547
274	11.480975151062012	20.54193115234375	11.28712272644043
275	11.731889724731445	20.695955276489258	10.835168838500977
276	10.730796813964844	22.23280143737793	11.338480949401855
277	8.547487258911133	23.26205825805664	11.762941360473633
278	9.820228576660156	23.06788444519043	11.966495513916016
279	11.707799911499023	21.846027374267578	12.294320106506348
280	11.656540870666504	21.439796447753906	12.618306159973145
281	13.09719181060791	20.366376876831055	11.526856422424316
282	12.573335647583008	20.44167709350586	12.908649444580078
283	11.667481422424316	20.200239181518555	11.400008201599121
284	11.287100791931152	20.791336059570313	11.440116882324219
285	11.3988676071167	21.992773056030273	10.547266960144043
286	11.467785835266113	21.03811264038086	12.331326484680176
287	11.058808326721191	20.084657669067383	11.713322639465332
288	12.70672607421875	20.98644256591797	11.887068748474121
289	12.974580764770508	22.157880783081055	12.769197463989258
290	15.224164009094238	22.19753074645996	12.304644584655762
291	14.820821762084961	21.8559513092041	9.73621654510498
292	13.790131568908691	22.0533390045166	10.908239364624023
293	14.128965377807617	21.881467819213867	11.182892799377441
294	14.519143104553223	22.837705612182617	11.356207847595215
295	13.785350799560547	22.42014503479004	11.116008758544922
296	12.494422912597656	20.699689865112305	11.79443359375
297	13.400395393371582	19.973743438720703	10.526515007019043
298	13.533570289611816	20.10468292236328	9.305624008178711
299	12.463269233703613	21.284900665283203	10.249751091003418
300	12.869993209838867	20.3443546295166	9.336332321166992
301	13.32760238647461	21.44715118408203	9.132554054260254
302	14.510730743408203	22.47095489501953	8.050066947937012
303	13.540654182434082	22.88686752319336	9.35354232788086
304	14.003800392150879	21.964248657226563	10.394502639770508
305	13.899099349975586	23.316911697387695	10.828239440917969
306	13.797544479370117	23.277742385864258	10.803709030151367
307	15.489757537841797	23.05221176147461	10.331693649291992
308	15.309374809265137	22.41621208190918	8.606812477111816
309	13.897644996643066	24.0955753326416	8.444938659667969
310	14.686168670654297	24.32447624206543	7.7702107429504395
311	15.062932968139648	24.250215530395508	6.940540790557861
312	14.89908504486084	24.62493896484375	8.205340385437012
313	14.433584213256836	24.16426658630371	8.076576232910156
314	14.065764427185059	23.449609756469727	7.00714111328125
315	14.666576385498047	23.708742141723633	8.1876220703125
316	15.76275634765625	23.367658615112305	8.181751251220703
317	14.55726146697998	22.545917510986328	8.628251075744629
318	13.975234031677246	22.8306827545166	9.583151817321777
319	14.478910446166992	22.249853134155273	9.158019065856934
320	14.773879051208496	22.073406219482422	7.922062397003174
321	14.135262489318848	20.945167541503906	8.40688705444336
322	15.20089054107666	21.951120376586914	9.461872100830078
323	16.637493133544922	22.044858932495117	9.221261978149414
324	16.182411193847656	22.57415771484375	9.32188606262207
325	15.036796569824219	23.088130950927734	9.635418891906738
326	16.904634475708008	22.76816749572754	11.534616470336914
327	15.784830093383789	22.04962158203125	11.40760612487793
328	15.529022216796875	22.25490379333496	10.238093376159668
329	17.208288192749023	21.11993408203125	10.031604766845703
330	15.426431655883789	21.43014144897461	9.87332534790039
331	17.32375717163086	21.739492416381836	10.579232215881348
332	17.735654830932617	21.009618759155273	10.25334358215332
333	17.498451232910156	20.356060028076172	10.532099723815918
334	18.723175048828125	21.156402587890625	10.810455322265625
335	19.545377731323242	21.51570701599121	11.745444297790527
336	18.515243530273438	22.523494720458984	12.813246726989746
337	17.2698974609375	22.79633140563965	12.290757179260254
338	17.10088348388672	22.007354736328125	13.007497787475586
339	17.118070602416992	22.285795211791992	14.292550086975098
340	16.255430221557617	22.530948638916016	14.336569786071777
341	15.246350288391113	21.665449142456055	14.655216217041016
342	14.28524398803711	22.651647567749023	14.578032493591309
343	13.732378959655762	22.341819763183594	15.6956787109375
344	12.512481689453125	22.83230209350586	15.23462963104248
345	14.05597972869873	23.412105560302734	15.50798511505127
346	13.754410743713379	23.086639404296875	15.395143508911133
347	14.119548797607422	23.173664093017578	14.305274963378906
348	13.144136428833008	22.794260025024414	15.23384952545166
349	13.609062194824219	22.698585510253906	14.794877052307129
350	13.758282661437988	23.324283599853516	15.43886947631836
351	14.592916488647461	24.777585983276367	14.597715377807617
352	14.619523048400879	25.311325073242188	14.446907043457031
353	15.060454368591309	24.301258087158203	14.939520835876465
354	15.774032592773438	24.472461700439453	13.55644702911377
355	14.362618446350098	23.757946014404297	13.876455307006836
356	15.139443397521973	24.374094009399414	15.133126258850098
357	15.678312301635742	24.217615127563477	16.810047149658203
358	16.288593292236328	23.07988166809082	18.611896514892578
359	15.680005073547363	23.101116180419922	16.78399085998535
360	15.87402057647705	21.35346031188965	16.6662540435791
361	17.148704528808594	21.603191375732422	18.447208404541016
362	18.362937927246094	22.1691837310791	18.42748260498047
363	18.377429962158203	21.216808319091797	18.044273376464844
364	18.331256866455078	19.760515213012695	17.448949813842773
365	17.28816795349121	20.277549743652344	15.296183586120605
366	18.755569458007813	19.596317291259766	16.095890045166016
367	16.50415802001953	20.67874526977539	17.22768211364746
368	17.05118751525879	20.677976608276367	15.655143737792969
369	15.847234725952148	21.804868698120117	17.6375789642334
370	16.37644386291504	19.71070671081543	16.298198699951172
371	15.472661972045898	20.730810165405273	15.496537208557129
372	16.4564266204834	20.953426361083984	15.321269035339355
373	16.690223693847656	20.05824089050293	16.604305267333984
374	16.54729652404785	20.05245590209961	15.766074180603027
375	16.333200454711914	21.044851303100586	16.324129104614258
376	16.96746253967285	20.621963500976563	17.13561248779297
377	16.107421875	21.205005645751953	16.256072998046875
378	17.028343200683594	21.872325897216797	15.93343734741211
379	17.488759994506836	22.541913986206055	15.600830078125
380	19.693845748901367	23.160369873046875	16.004499435424805
381	19.285400390625	21.556774139404297	15.224414825439453
382	19.787769317626953	21.073848724365234	15.171813011169434
383	20.578998565673828	20.692853927612305	16.43964958190918
384	19.982789993286133	20.850696563720703	15.273000717163086
385	19.692615509033203	20.763620376586914	15.132596015930176
386	20.265653610229492	20.320802688598633	14.087218284606934
387	18.233274459838867	20.217693328857422	14.959737777709961
388	18.543527603149414	19.59963035583496	14.238938331604004
389	19.579984664916992	19.00974464416504	14.42281723022461
390	19.868085861206055	20.219133377075195	12.270918846130371
391	19.191556930541992	19.88197135925293	11.284173011779785
392	19.104061126708984	20.284988403320313	11.460576057434082
393	18.916500091552734	20.71162986755371	13.649049758911133
394	17.993106842041016	20.49028968811035	12.709425926208496
395	17.17189598083496	20.64203643798828	12.451362609863281
396	16.324106216430664	20.024351119995117	13.945611000061035
397	16.499248504638672	19.255949020385742	12.307950019836426
398	16.653860092163086	18.650684356689453	12.200937271118164
399	16.52117919921875	17.839277267456055	10.950435638427734
400	15.9975004196167	18.349102020263672	9.815659523010254
401	14.353134155273438	18.370405197143555	9.523416519165039
402	16.05341339111328	17.768102645874023	10.78754997253418
403	18.327537536621094	16.560272216796875	8.351476669311523
404	18.664491653442383	15.348814010620117	7.115818023681641
405	18.996152877807617	16.083879470825195	6.873501300811768
406	20.481935501098633	15.08704662322998	7.715075969696045
407	22.01654052734375	15.260090827941895	6.569272041320801
408	20.467243194580078	15.440533638000488	9.172233581542969
409	19.4477481842041	15.620905876159668	8.600038528442383
410	19.60796356201172	15.782940864562988	7.249878406524658
411	20.21407699584961	14.871931076049805	7.032430648803711
412	19.826913833618164	14.037352561950684	8.161747932434082
413	21.044769287109375	14.005529403686523	8.477005004882813
414	19.71408462524414	13.389704704284668	8.511725425720215
415	18.44904136657715	13.055355072021484	6.1183247566223145
416	18.592426300048828	14.01724624633789	5.954452991485596
417	18.517276763916016	12.896154403686523	5.017063140869141
418	19.481523513793945	12.98763656616211	4.914669036865234
419	17.977807998657227	14.326543807983398	4.439256191253662
420	16.663480758666992	13.628296852111816	4.061705112457275
421	15.089466094970703	13.777458190917969	4.131600379943848
422	17.816816329956055	12.125354766845703	4.057925224304199
423	19.073379516601563	13.03456974029541	5.268890380859375
424	17.114116668701172	14.3049898147583	6.213987827301025
425	16.13431739807129	13.939417839050293	6.341429710388184
426	18.055007934570313	13.543423652648926	6.113027095794678
427	17.58319091796875	14.36253547668457	7.3712944984436035
428	16.274290084838867	15.170382499694824	7.19150972366333
429	15.912483215332031	14.716973304748535	6.268721580505371
430	16.44757080078125	14.781150817871094	5.57592248916626
431	16.0667781829834	15.252166748046875	5.820869445800781
432	17.584308624267578	15.44400405883789	5.254685878753662
433	17.6802978515625	16.708877563476563	5.893629550933838
434	16.88192367553711	15.724226951599121	5.306265830993652
435	16.214242935180664	15.177547454833984	6.4917144775390625
436	16.085250854492188	15.546503067016602	6.970264911651611
437	16.095844268798828	16.14072608947754	7.40809440612793
438	15.182872772216797	15.106367111206055	7.5186896324157715
439	13.662096977233887	15.013319969177246	8.27971076965332
440	16.271371841430664	13.604990005493164	9.183260917663574
441	16.462493896484375	14.90498161315918	9.201659202575684
442	15.92505931854248	15.558969497680664	10.009430885314941
443	14.992281913757324	16.02190589904785	9.879928588867188
444	15.697606086730957	17.124530792236328	10.487786293029785
445	16.309118270874023	16.218626022338867	11.180960655212402
446	16.799165725708008	16.3128604888916	10.479219436645508
447	17.396989822387695	15.971661567687988	10.62104606628418
448	18.92380142211914	15.275832176208496	10.827451705932617
449	18.78607940673828	15.166152954101563	12.309370994567871
450	19.31204605102539	13.519948959350586	11.14353084564209
451	17.921144485473633	13.277837753295898	10.829832077026367
452	18.067052841186523	13.316743850708008	11.013294219970703
453	16.541345596313477	15.338337898254395	10.673238754272461
454	16.722227096557617	15.636831283569336	11.472508430480957
455	16.225723266601563	13.708075523376465	11.08659839630127
456	17.285093307495117	14.253332138061523	9.56130313873291
457	16.959693908691406	15.772871017456055	9.256867408752441
458	17.49237823486328	16.42973518371582	8.85517692565918
459	16.472248077392578	17.714008331298828	7.675577163696289
460	18.917098999023438	17.30497169494629	8.323263168334961
461	19.454790115356445	17.681394577026367	7.509167671203613
462	18.499073028564453	17.593690872192383	7.992148399353027
463	18.19790267944336	17.504371643066406	8.747447967529297
464	18.848758697509766	18.19251251220703	9.030213356018066
465	18.57367515563965	17.204648971557617	8.586020469665527
466	19.61041831970215	17.461437225341797	8.072457313537598
467	19.63549041748047	16.95026206970215	8.510563850402832
468	19.194530487060547	17.889747619628906	8.630086898803711
469	17.914470672607422	17.139331817626953	8.11938190460205
470	19.451005935668945	17.59610366821289	9.581729888916016
471	20.625825881958008	17.72640609741211	9.352095603942871
472	19.562713623046875	18.97478485107422	10.648785591125488
473	19.070281982421875	18.632972717285156	8.549893379211426
474	20.8173828125	19.082969665527344	8.252450942993164
475	20.75905418395996	18.432649612426758	7.982518672943115
476	20.718215942382813	18.106529235839844	7.798117160797119
477	22.555423736572266	18.775867462158203	6.920387268066406
478	23.117490768432617	18.76363754272461	7.800022602081299
479	23.490726470947266	19.300474166870117	6.001917362213135
480	22.642126083374023	19.136484146118164	6.274312973022461
481	24.015701293945313	18.44960594177246	6.830835342407227
482	25.537586212158203	18.892839431762695	6.432149410247803
483	26.0939998626709	17.678476333618164	7.199100494384766
484	25.57758140563965	17.342805862426758	7.926925182342529
485	25.528356552124023	18.739084243774414	6.984957695007324
486	24.145536422729492	19.19206428527832	6.256174087524414
487	24.10472297668457	17.9982967376709	6.20331335067749
488	23.32075309753418	18.10555076599121	6.755076885223389
489	23.71568489074707	17.973297119140625	6.202785968780518
490	24.43153190612793	18.918336868286133	6.601233005523682
491	23.361549377441406	19.347742080688477	6.123483180999756
492	25.43575096130371	17.98066520690918	4.369595050811768
493	25.455886840820313	18.69465446472168	5.304903030395508
494	24.65399742126465	18.08085060119629	6.376330375671387
495	25.81102180480957	18.233665466308594	6.443910121917725
496	25.600875854492188	18.363595962524414	6.446897506713867
497	24.520557403564453	19.008039474487305	6.390636444091797
498	25.170053482055664	18.930830001831055	7.251977920532227
499	25.64649772644043	17.676496505737305	6.984945297241211
